273.5549 	EXP 	recall_text: autoDraw = False
273.5549 	EXP 	Set playback playing
277.9453 	EXP 	Set playback paused
277.9453 	EXP 	recall_inst: autoDraw = True
277.9453 	EXP 	recall_text: autoDraw = True
278.5064 	DATA 	Keypress: t
278.5612 	EXP 	recall_text: text = 't'
278.6462 	DATA 	Keypress: u
278.6772 	EXP 	recall_text: text = 'tu'
278.7461 	DATA 	Keypress: r
278.7779 	EXP 	recall_text: text = 'tur'
278.9146 	DATA 	Keypress: n
278.9448 	EXP 	recall_text: text = 'turn'
279.1645 	DATA 	Keypress: e
279.1937 	EXP 	recall_text: text = 'turne'
279.5333 	DATA 	Keypress: backspace
279.5601 	EXP 	recall_text: text = 'turn'
280.2965 	DATA 	Keypress: return
281.9448 	EXP 	recall_text: text = ''
281.9448 	EXP 	recall_inst: autoDraw = False
281.9448 	EXP 	recall_text: autoDraw = False
281.9448 	EXP 	Set playback playing
285.4452 	EXP 	Set playback paused
285.4452 	EXP 	recall_inst: autoDraw = True
285.4452 	EXP 	recall_text: autoDraw = True
286.2339 	DATA 	Keypress: s
286.2615 	EXP 	recall_text: text = 's'
287.1473 	DATA 	Keypress: c
287.1778 	EXP 	recall_text: text = 'sc'
287.2958 	DATA 	Keypress: o
287.3281 	EXP 	recall_text: text = 'sco'
287.4308 	DATA 	Keypress: o
287.4613 	EXP 	recall_text: text = 'scoo'
287.7311 	DATA 	Keypress: p
287.7606 	EXP 	recall_text: text = 'scoop'
288.2978 	DATA 	Keypress: return
289.9299 	EXP 	recall_text: text = ''
289.9299 	EXP 	recall_inst: autoDraw = False
289.9299 	EXP 	recall_text: autoDraw = False
289.9299 	EXP 	Set playback playing
292.6938 	EXP 	Set playback paused
292.6938 	EXP 	recall_inst: autoDraw = True
292.6938 	EXP 	recall_text: autoDraw = True
296.7681 	DATA 	Keypress: s
296.7934 	EXP 	recall_text: text = 's'
297.0297 	DATA 	Keypress: c
297.0614 	EXP 	recall_text: text = 'sc'
297.1315 	DATA 	Keypress: o
297.1607 	EXP 	recall_text: text = 'sco'
297.2794 	DATA 	Keypress: o
297.3110 	EXP 	recall_text: text = 'scoo'
297.4209 	DATA 	Keypress: p
297.4773 	EXP 	recall_text: text = 'scoop'
297.6620 	DATA 	Keypress: return
299.3236 	EXP 	recall_text: text = ''
299.3236 	EXP 	recall_inst: autoDraw = False
299.3236 	EXP 	recall_text: autoDraw = False
299.3236 	EXP 	Set playback playing
302.1290 	EXP 	Set playback paused
302.1290 	EXP 	recall_inst: autoDraw = True
302.1290 	EXP 	recall_text: autoDraw = True
302.5851 	DATA 	Keypress: p
302.6103 	EXP 	recall_text: text = 'p'
302.6622 	DATA 	Keypress: u
302.6934 	EXP 	recall_text: text = 'pu'
302.7732 	DATA 	Keypress: t
302.8281 	EXP 	recall_text: text = 'put'
303.0305 	DATA 	Keypress: return
304.6706 	EXP 	recall_text: text = ''
304.6706 	EXP 	recall_inst: autoDraw = False
304.6706 	EXP 	recall_text: autoDraw = False
304.6706 	EXP 	Set playback playing
308.2596 	EXP 	Set playback paused
308.2596 	EXP 	recall_inst: autoDraw = True
308.2596 	EXP 	recall_text: autoDraw = True
308.6449 	DATA 	Keypress: s
308.6768 	EXP 	recall_text: text = 's'
308.8283 	DATA 	Keypress: c
308.8607 	EXP 	recall_text: text = 'sc'
308.9703 	DATA 	Keypress: o
309.0261 	EXP 	recall_text: text = 'sco'
309.1132 	DATA 	Keypress: o
309.1437 	EXP 	recall_text: text = 'scoo'
309.2463 	DATA 	Keypress: p
309.2769 	EXP 	recall_text: text = 'scoop'
309.4352 	DATA 	Keypress: return
311.1099 	EXP 	recall_text: text = ''
311.1099 	EXP 	recall_inst: autoDraw = False
311.1099 	EXP 	recall_text: autoDraw = False
311.1099 	EXP 	Set playback playing
313.8467 	EXP 	Set playback paused
313.8467 	EXP 	recall_inst: autoDraw = True
313.8467 	EXP 	recall_text: autoDraw = True
314.6639 	DATA 	Keypress: p
314.6928 	EXP 	recall_text: text = 'p'
314.7657 	DATA 	Keypress: u
314.7933 	EXP 	recall_text: text = 'pu'
314.8963 	DATA 	Keypress: t
314.9277 	EXP 	recall_text: text = 'put'
315.0783 	DATA 	Keypress: return
316.7089 	EXP 	recall_text: text = ''
316.7089 	EXP 	recall_inst: autoDraw = False
316.7089 	EXP 	recall_text: autoDraw = False
316.7089 	EXP 	Set playback playing
320.2104 	EXP 	Set playback paused
320.2104 	EXP 	recall_inst: autoDraw = True
320.2104 	EXP 	recall_text: autoDraw = True
322.8973 	DATA 	Keypress: c
322.9267 	EXP 	recall_text: text = 'c'
323.2787 	DATA 	Keypress: l
323.3101 	EXP 	recall_text: text = 'cl'
323.4802 	DATA 	Keypress: o
323.5101 	EXP 	recall_text: text = 'clo'
323.5870 	DATA 	Keypress: s
323.6435 	EXP 	recall_text: text = 'clos'
323.6806 	DATA 	Keypress: e
323.7098 	EXP 	recall_text: text = 'close'
323.8302 	DATA 	Keypress: return
325.4694 	EXP 	recall_text: text = ''
325.4694 	EXP 	recall_inst: autoDraw = False
325.4694 	EXP 	recall_text: autoDraw = False
325.4694 	EXP 	Set playback playing
327.8278 	EXP 	Set playback paused
327.8278 	EXP 	recall_inst: autoDraw = True
327.8278 	EXP 	recall_text: autoDraw = True
417.8210 	DATA 	Keypress: p
417.8359 	EXP 	recall_text: text = 'p'
417.9208 	DATA 	Keypress: u
417.9355 	EXP 	recall_text: text = 'pu'
418.0376 	DATA 	Keypress: t
418.0523 	EXP 	recall_text: text = 'put'
418.2377 	DATA 	Keypress: return
419.8844 	EXP 	recall_text: text = ''
419.8844 	EXP 	recall_inst: autoDraw = False
419.8844 	EXP 	recall_text: autoDraw = False
419.8844 	EXP 	Set playback playing
424.0930 	EXP 	Set playback paused
424.0930 	EXP 	recall_inst: autoDraw = True
424.0930 	EXP 	recall_text: autoDraw = True
424.3546 	DATA 	Keypress: t
424.3853 	EXP 	recall_text: text = 't'
424.4876 	DATA 	Keypress: u
424.5023 	EXP 	recall_text: text = 'tu'
424.6210 	DATA 	Keypress: r
424.6358 	EXP 	recall_text: text = 'tur'
